key,month,RequestorODS,"attachment_size_mb"
"2019-07-29T15:36:10-557171689108",07,M85002,"51.14041519165039"
"2019-07-31T09:02:47-391320943031",07,D81043,"69.59092330932617"
"2019-07-31T12:52:50-558103271102",07,D82007,"50.35521697998047"
"2019-07-29T12:01:30-564323470107",07,E85112,"61.15037155151367"
"2019-08-01T15:54:01-558555141103",08,K83081,"60.11079025268555"
"2019-07-29T16:46:12-559682104107",07,L82012,"110.08225631713867"
"2019-07-29T15:55:08-527880911013",07,L84018,"50.36698532104492"
"2019-07-29T08:24:00-565795731104",07,C84680,"51.248165130615234"
"2019-07-29T10:11:49-573448003042",07,D81603,"50.08866500854492"
"2019-07-31T17:42:30-565251478103",07,E82005,"51.21186447143555"
"2019-07-30T13:12:36-562720080042",07,M88013,"66.44039535522461"
"2019-07-30T15:08:27-861327421041",07,Y05291,"113.62957000732422"
"2019-07-29T16:24:03-558373038109",07,E81035,"70.46750259399414"
"2019-08-01T13:47:45-014908186043",08,Y00328,"69.59092330932617"
"2019-07-31T17:04:01-562441714109",07,C81047,"50.92912673950195"
"2019-06-03T11:24:02-562087570105",06,E87681,"149.34312057495117"
"2019-05-17T10:51:21-548344170046",05,F81068,"62.56106185913086"
"2019-05-17T09:54:46-562410132100",05,Y00260,"69.74898529052734"
"2019-05-16T15:27:22-314889655010",05,L82030,"59.863956451416016"
"2019-05-15T16:38:49-559300652102",05,M85063,"97.80652236938477"
"2019-05-17T14:29:02-560109289109",05,C84696,"58.06133270263672"
"2019-05-14T09:16:28-137287442016",05,D82005,"99.37897872924805"
"2019-05-17T18:03:05-633946793047",05,M88042,"114.41865158081055"
"2019-05-16T10:58:57-562521670108",05,J83041,"59.64936447143555"
"2019-05-13T10:36:16-821770064045",05,F81746,"81.76321792602539"
"2019-05-14T10:56:26-555702582106",05,M89003,"59.74717330932617"
"2019-05-17T08:15:10-474773024564",05,C88086,"59.69330978393555"
"2019-05-13T11:31:08-074581528044",05,C84613,"59.38569259643555"
"2019-05-17T09:45:25-443383732569",05,L83092,"58.13860321044922"
"2019-05-16T16:57:38-564313852108",05,H82033,"59.04877853393555"
"2019-05-17T16:20:21-652839510037",05,E82018,"54.770469665527344"
"2019-05-17T11:26:46-169290773038",05,F81223,"69.56162643432617"
"2019-05-17T10:35:30-565497292100",05,E85124,"69.59092330932617"
"2019-05-15T10:12:11-565325755107",05,E85124,"79.5324821472168"
"2019-05-16T17:54:06-565016829100",05,C88073,"66.50931930541992"
"2019-05-14T09:19:33-043389190034",05,C82021,"162.17087936401367"
"2019-07-17T16:03:46-555761105102",07,C84019,"84.244873046875"
"2019-07-18T11:35:28-760776901034",07,D82080,"61.332603454589844"
"2019-07-16T15:03:26-565827015106",07,C84704,"74.69285202026367"
"2019-07-18T08:53:14-560090536106",07,E85029,"68.2824821472168"
"2019-07-19T17:17:06-565072325108",07,D81016,"70.06389999389648"
"2019-07-15T13:48:33-344920810035",07,E81077,"67.0520133972168"
"2019-07-16T11:50:38-362066308036",07,D82066,"129.24027633666992"
"2019-07-19T13:49:49-473232183037",07,E85658,"50.03739547729492"
"2019-07-16T17:30:00-555387076103",07,F81049,"79.5324821472168"
"2019-07-18T11:06:03-560427484038",07,D81611,"69.59092330932617"
"2019-07-15T14:16:23-547685047565",07,D82023,"99.41559982299805"
"2019-07-17T09:33:51-433205862033",07,D82085,"53.96802520751953"
"2019-07-19T15:17:01-560388972107",07,C83027,"50.741729736328125"
"2019-07-13T11:22:54-886861618041",07,C81087,"109.34932708740234"
"2019-07-19T18:03:34-561689334104",07,D81022,"50.944671630859375"
"2019-07-18T14:41:55-233084172011",07,C82035,"79.5324821472168"
"2019-07-13T11:24:56-566512093104",07,E85124,"123.66794967651367"
"2019-07-17T11:39:40-849982891046",07,D83057,"59.41716003417969"
"2019-07-19T10:05:43-077936856036",07,E85046,"81.4867172241211"
"2019-07-19T10:35:27-487827298034",07,C82100,"54.661678314208984"
"2019-07-15T16:15:35-132667925045",07,E82086,"99.41559982299805"
"2019-07-16T08:06:44-276446231561",07,C84055,"60.76775360107422"
"2019-05-28T11:10:44-556790937100",05,C81007,"61.101776123046875"
"2019-05-31T14:43:23-559633506100",05,A81009,"124.48807907104492"
"2019-05-29T16:07:46-566042377109",05,A81026,"59.06342697143555"
"2019-05-29T16:02:50-566042377109",05,A81026,"99.10065841674805"
"2019-05-29T15:50:00-566042377109",05,A81026,"129.9308967590332"
"2019-05-31T11:50:49-559299765104",05,B81068,"104.24447631835938"
"2019-05-31T11:46:30-559299765104",05,B81068,"114.56985092163086"
"2019-05-30T09:56:47-899120291047",05,A81027,"89.47404098510742"
"2019-05-20T15:44:41-787876815566",05,Y04957,"99.41559982299805"
"2019-05-22T18:37:54-555621748103",05,Y02589,"55.56134796142578"
"2019-05-24T10:03:07-154896271041",05,P92607,"59.11689758300781"
"2019-05-24T09:58:15-154896271041",05,P92607,"59.11689758300781"
"2019-05-24T15:30:37-562056818108",05,M85028,"50.74052047729492"
"2019-05-21T14:09:42-100066698042",05,M89002,"103.29536819458008"
"2019-05-21T14:05:49-100066698042",05,M89002,"103.29536819458008"
"2019-05-18T09:24:42-801150509041",05,Y02639,"52.134220123291016"
"2019-05-20T16:53:33-676113738030",05,M89003,"59.64936447143555"
"2019-05-22T15:26:37-020361949033",05,Y04995,"51.21186447143555"
"2019-05-23T10:43:04-443383732569",05,L83092,"69.31260299682617"
"2019-05-22T11:11:43-563776689100",05,Y02842,"59.16596603393555"
"2019-05-23T12:12:00-644011228041",05,L83046,"79.5324821472168"
"2019-05-21T10:58:21-637616876560",05,J82115,"53.61207962036133"
"2019-05-24T15:54:28-554980756049",05,M88019,"119.2987174987793"
"2019-05-23T08:40:25-545999375037",05,J82074,"110.07453536987305"
"2019-05-24T14:29:56-434230260565",05,L82048,"59.64936447143555"
"2019-05-24T14:06:44-562904854102",05,P82007,"68.455810546875"
"2019-05-21T16:10:13-559836617105",05,Y01690,"160.4742317199707"
"2019-05-22T11:45:05-373603634016",05,L84043,"59.64936447143555"
"2019-05-21T09:14:30-733027811039",05,K82025,"59.15131759643555"
"2019-05-24T13:44:44-560114294106",05,Y04809,"54.69819259643555"
"2019-05-21T16:41:53-555734744108",05,M89008,"97.99216842651367"
"2019-05-21T12:13:51-212438795032",05,J83016,"58.43125534057617"
"2019-05-23T12:19:02-123875672040",05,Y05349,"59.74717330932617"
"2019-05-20T10:50:14-241427363049",05,M88619,"95.4251937866211"
"2019-05-23T13:04:19-774468716568",05,K82032,"149.45513153076172"
"2019-05-20T13:18:55-593984571038",05,K82027,"68.91857528686523"
"2019-07-20T08:54:26-565746169100",07,E85124,"69.09207153320312"
"2019-05-13T11:14:55-642913631031",05,J83018,"84.68240737915039"
"2019-05-17T15:40:40-716826489032",05,C86037,"100.09848022460938"
"2019-05-15T08:13:14-564021700105",05,C88072,"69.59092330932617"
"2019-05-13T10:38:43-754214980031",05,D81011,"52.317230224609375"
"2019-05-17T14:35:27-946382928038",05,E82067,"156.02738189697266"
"2019-05-13T08:23:10-701887746033",05,E85692,"59.44860076904297"
"2019-05-16T14:38:59-351192020037",05,P82003,"69.59092330932617"
"2019-05-14T15:44:16-565169339100",05,M88004,"80.56731033325195"
"2019-05-13T18:23:49-558411431108",05,M88004,"58.09312057495117"
"2019-05-13T18:11:06-558411431108",05,M88004,"66.39232635498047"
"2019-05-16T16:18:40-089945776048",05,Y02342,"59.64936447143555"
"2019-05-16T10:31:03-556247615100",05,E85718,"53.49583435058594"
"2019-05-16T10:28:18-556247615100",05,E85718,"53.49583435058594"
"2019-05-14T09:58:57-719403420032",05,M88612,"73.3173828125"
"2019-05-15T15:59:43-488833935031",05,Y02757,"99.41559982299805"
"2019-05-15T15:56:17-488833935031",05,Y02757,"99.41559982299805"
"2019-05-15T15:54:31-488833935031",05,Y02757,"99.41559982299805"
"2019-05-15T15:36:06-488833935031",05,Y02757,"99.41559982299805"
"2019-05-16T09:32:45-722669614017",05,C88062,"79.81815338134766"
"2019-05-17T12:08:25-359532441037",05,E85071,"89.47404098510742"
"2019-05-16T09:28:34-561666007100",05,E85714,"89.47404098510742"
"2019-05-14T12:20:47-564781125109",05,J82028,"50.01542282104492"
"2019-05-17T11:54:18-447413423032",05,J81028,"88.7173957824707"
"2019-05-13T14:13:53-514885690032",05,F81126,"51.21186447143555"
"2019-05-17T09:45:19-564387327107",05,D82047,"60.461429595947266"
"2019-05-13T10:24:23-274728756041",05,M87013,"60.29389572143555"
"2019-05-15T15:17:34-452006085560",05,C84621,"71.567138671875"
"2019-05-14T14:19:41-563242768103",05,D82009,"69.59092330932617"
"2019-05-16T09:18:32-562777794109",05,L83616,"59.64936447143555"
"2019-05-15T10:13:15-564849529102",05,M85159,"68.1023178100586"
"2019-05-15T10:11:05-564849529102",05,M85159,"69.59092330932617"
"2019-05-17T08:30:04-181062465040",05,J84020,"55.90717315673828"
"2019-05-14T13:25:15-021749943011",05,C86001,"89.62360000610352"
"2019-05-13T16:06:34-191197543041",05,E82040,"76.81779098510742"
"2019-05-15T15:20:50-407106506048",05,J81070,"53.49365997314453"
"2019-05-16T11:43:25-814185788043",05,M88024,"50.16190719604492"
"2019-05-16T15:12:01-627704885565",05,D82051,"95.99518966674805"
"2019-05-14T14:29:44-563855625101",05,Y00200,"59.55113983154297"
"2019-05-15T17:25:32-562151385106",05,E81018,"68.2238883972168"
"2019-05-15T13:02:04-564497965103",05,H82042,"59.64936447143555"
"2019-05-15T15:33:32-557402802107",05,D82059,"69.58736419677734"
"2019-05-13T13:50:49-565045120105",05,L81065,"68.13908767700195"
"2019-05-16T13:10:20-555277932106",05,D81623,"59.74717330932617"
"2019-05-17T11:43:23-308356280039",05,D83011,"79.5324821472168"
"2019-05-13T17:57:08-557371288107",05,E85058,"91.51074600219727"
"2019-07-17T08:28:30-236062152566",07,Y04957,"58.856903076171875"
"2019-07-17T08:31:36-101730775034",07,J83057,"81.38385391235352"
"2019-07-19T16:10:46-564346671109",07,J81064,"136.5649528503418"
"2019-07-18T11:35:03-243848135030",07,Y01812,"55.93819046020508"
"2019-07-18T11:31:34-243848135030",07,Y01812,"80.47427749633789"
"2019-07-18T11:43:42-576877312560",07,L83051,"80.25617599487305"
"2019-07-17T10:21:08-561747913109",07,K82016,"71.95664596557617"
"2019-07-17T10:29:11-598127141045",07,J83055,"89.47404098510742"
"2019-07-16T15:20:41-574632582569",07,J81637,"59.648651123046875"
"2019-07-18T13:20:10-839164409030",07,J82024,"53.41386032104492"
"2019-07-18T16:56:24-324424441560",07,J81020,"69.59092330932617"
"2019-07-16T17:29:09-562701389108",07,L83054,"59.399627685546875"
"2019-07-16T08:38:20-566417644108",07,L83054,"51.53500747680664"
"2019-07-16T10:16:47-560990608102",07,Y02847,"109.35715866088867"
"2019-07-15T11:55:16-567221265105",07,Y02847,"139.18183517456055"
"2019-07-18T11:24:20-660174166034",07,M88003,"50.46220016479492"
"2019-07-15T10:48:11-326936061034",07,M85061,"102.33185577392578"
"2019-07-15T15:06:39-560189048105",07,Y02177,"80.0542106628418"
"2019-07-15T14:04:42-545999375037",07,J82074,"282.71010971069336"
"2019-07-17T10:37:55-223217121563",07,L83651,"52.0239372253418"
"2019-07-17T10:13:13-562257034106",07,J82075,"60.17443084716797"
"2019-07-16T15:33:20-559263577100",07,C84057,"91.291259765625"
"2019-07-18T12:19:27-559805851105",07,D83610,"80.0598258972168"
"2019-07-15T13:23:48-493836743044",07,G81018,"69.59092330932617"
"2019-07-16T09:33:11-788886179043",07,C84034,"94.75807189941406"
"2019-07-16T13:14:04-493038314032",07,G81086,"69.59092330932617"
"2019-07-15T10:52:47-444477106017",07,C82032,"66.39364624023438"
"2019-07-18T12:38:40-555125978100",07,D81086,"50.944671630859375"
"2019-07-15T08:57:32-699798549043",07,C81037,"53.75838375091553"
"2019-07-15T17:47:54-195843886043",07,C87622,"91.821533203125"
"2019-07-17T11:54:52-820555628040",07,C86007,"80.0598258972168"
"2019-05-30T16:39:10-562136885100",05,E81002,"99.95026779174805"
"2019-05-29T16:10:58-558290989104",05,E85035,"89.02937316894531"
"2019-05-31T13:59:24-565729276104",05,E85124,"69.8538932800293"
"2019-05-28T17:04:03-566437229107",05,E85124,"89.47404098510742"
"2019-05-31T17:24:32-422784005569",05,D82030,"67.75996398925781"
"2019-05-31T10:25:04-560718614105",05,C88622,"121.3293571472168"
"2019-05-30T17:18:21-995165684045",05,E81611,"74.69285202026367"
"2019-05-28T11:09:58-817606532031",05,E85060,"128.62859344482422"
"2019-05-31T13:41:10-538710454033",05,B81048,"79.5324821472168"
"2019-05-31T13:04:14-882380599044",05,B86016,"68.2824821472168"
"2019-05-28T17:22:34-501249628030",05,A81057,"59.64936447143555"
"2019-05-28T11:55:15-561118388109",05,B81045,"57.86882781982422"
"2019-05-28T12:04:43-560020257102",05,A81011,"80.0542106628418"
"2019-05-30T08:26:14-996452805038",05,C84046,"57.94376754760742"
"2019-05-31T11:24:26-556122370100",05,B81688,"72.7934684753418"
"2019-05-29T12:51:35-262897874034",05,C84694,"57.0598258972168"
"2019-05-28T12:29:43-560944308102",05,C83007,"79.5324821472168"
"2019-05-30T10:14:36-565048777105",05,B81039,"92.58439636230469"
"2019-05-29T07:46:18-563214553105",05,B86050,"70.04743576049805"
"2019-05-29T12:00:16-560754700105",05,C84032,"66.7785758972168"
"2019-05-30T16:22:39-654530216567",05,C82107,"66.39364624023438"
"2019-05-29T17:22:34-562120508109",05,C84026,"52.237571716308594"
"2019-05-29T15:36:27-565368774100",05,C82021,"65.20076751708984"
"2019-07-16T14:31:45-198927306011",07,K83620,"50.03388595581055"
"2019-07-19T12:13:26-551822351567",07,J83008,"51.21186447143555"
"2019-07-16T09:37:51-560388115109",07,J84011,"58.094444274902344"
"2019-07-18T17:11:01-512770156564",07,J81048,"64.97764205932617"
"2019-07-15T12:26:25-557031117100",07,M85031,"70.50056838989258"
"2019-07-17T15:38:19-934852796044",07,K82039,"59.64936447143555"
"2019-07-15T13:56:07-564653638108",07,M89026,"64.85666275024414"
"2019-07-16T10:22:51-563938992102",07,H82031,"79.5324821472168"
"2019-07-19T10:48:00-078080068030",07,J81075,"50.95394515991211"
"2019-07-17T11:39:43-627595215039",07,Y03052,"61.688514709472656"
"2019-07-16T18:12:20-580094077048",07,M89027,"60.05219650268555"
"2019-07-18T08:47:26-559624780104",07,Y00999,"58.80707931518555"
"2019-07-19T11:04:30-314889655010",07,L82030,"59.10004806518555"
"2019-07-16T14:38:36-560123387107",07,L83050,"59.90571212768555"
"2019-07-19T09:34:01-562340460109",07,K82065,"76.35842514038086"
"2019-07-15T12:37:38-669160104016",07,J83009,"58.71799087524414"
"2019-07-16T14:48:36-558251686106",07,L83025,"50.944671630859375"
"2019-05-28T10:33:49-811534944038",05,M85001,"70.2795639038086"
"2019-05-30T16:26:48-560355604102",05,J83014,"53.025123596191406"
"2019-05-30T13:48:28-796829568032",05,M89012,"69.59092330932617"
"2019-05-31T10:54:40-556292827100",05,K83052,"59.64936447143555"
"2019-05-28T10:00:17-157248794040",05,J81004,"50.03388595581055"
"2019-05-30T18:00:32-934852796044",05,K82039,"50.944671630859375"
"2019-05-31T13:06:52-984870143042",05,G81088,"79.5324821472168"
"2019-05-31T16:36:42-814704856560",05,F81049,"80.3454704284668"
"2019-05-31T09:04:25-565831318100",05,K83029,"102.4122428894043"
"2019-05-29T16:09:21-252891068048",05,L83046,"59.64936447143555"
"2019-05-31T16:34:53-348588460561",05,L83035,"59.203983306884766"
"2019-05-31T16:18:45-348588460561",05,L83035,"59.17036819458008"
"2019-05-31T16:07:03-348588460561",05,L83035,"59.15131759643555"
"2019-05-28T10:22:17-566475807107",05,L83035,"59.56147384643555"
"2019-05-28T10:45:40-966503194047",05,K83077,"74.52357864379883"
"2019-05-29T15:28:41-565905634101",05,N81065,"55.73500061035156"
"2019-05-28T14:09:52-471037920017",05,J81049,"99.87915420532227"
"2019-05-28T14:08:07-471037920017",05,J81049,"99.41559982299805"
"2019-05-30T11:53:58-575896155042",05,F81739,"61.64595031738281"
"2019-05-31T12:59:19-848565917038",05,M85013,"59.51020431518555"
"2019-05-29T16:24:19-908357888043",05,Y02002,"61.138092041015625"
"2019-05-29T12:17:24-562161621049",05,Y01011,"52.55428695678711"
"2019-05-29T14:31:19-296161135037",05,H82092,"50.77714157104492"
"2019-05-30T12:40:17-556013591106",05,F86013,"143.95562744140625"
"2019-05-29T12:20:04-556648852109",05,D82044,"69.48838424682617"
"2019-05-30T10:53:24-561810884108",05,D83075,"68.80060958862305"
"2019-05-30T10:40:59-561810884108",05,D83075,"98.7869644165039"
"2019-05-30T18:13:11-559734181102",05,E85025,"99.09757232666016"
"2019-05-28T16:26:51-558643278104",05,G81075,"64.27364349365234"
"2019-05-25T13:11:27-558940187104",05,F81181,"57.37080001831055"
"2019-07-12T15:18:15-168865945047",07,B83039,"60.480342864990234"
"2019-07-12T13:17:18-176789015045",07,A83016,"51.64524459838867"
"2019-07-11T13:34:26-557634403106",07,B87017,"91.23922729492188"
"2019-07-10T15:04:25-340779443035",07,B81017,"57.95429992675781"
"2019-07-08T18:13:45-563298084104",07,C82020,"75.0516471862793"
"2019-07-09T11:11:06-556415619101",07,A84014,"76.2855453491211"
"2019-07-10T14:57:21-848740533015",07,C82025,"78.49585723876953"
"2019-07-08T14:26:27-955513656038",07,C84091,"59.37311935424805"
"2019-07-11T13:24:46-561170573103",07,C81058,"59.64936447143555"
"2019-07-09T17:26:54-792011912039",07,A83023,"82.55329513549805"
"2019-07-11T13:07:52-556132684100",07,A84003,"69.69346237182617"
"2019-07-08T12:49:09-556132684100",07,A84003,"78.55906295776367"
"2019-07-09T09:55:43-560188914102",07,B81048,"59.64936447143555"
"2019-07-10T12:22:00-565474036100",07,A86037,"59.64794158935547"
"2019-07-10T12:16:41-565474036100",07,A86037,"59.64794158935547"
"2019-07-11T09:12:40-769289198046",07,A83618,"115.34835052490234"
"2019-07-08T15:26:52-769289198046",07,A83618,"58.81085205078125"
"2019-07-10T12:47:00-657380484011",07,B82050,"59.64936447143555"
"2019-07-10T11:15:05-123630257566",07,C83043,"91.58566284179688"
"2019-07-11T15:21:07-342246115030",07,A87005,"90.12589645385742"
"2019-07-08T08:36:27-575684084560",07,B85048,"59.74717330932617"
"2019-07-09T14:21:56-566158633105",07,A83045,"89.35401153564453"
"2019-07-08T14:52:53-566617547105",07,B82005,"65.54486083984375"
"2019-07-02T16:36:10-037529359012",07,K83002,"198.8311882019043"
"2019-07-02T10:04:58-564109879107",07,L83048,"89.47404098510742"
"2019-07-02T15:17:01-010860674042",07,H82098,"60.142242431640625"
"2019-07-02T14:59:22-010860674042",07,H82098,"59.73939514160156"
"2019-07-02T10:00:53-556711951103",07,K83047,"99.41204071044922"
"2019-07-05T13:47:28-560534542107",07,M88633,"59.73188018798828"
"2019-07-02T14:53:05-039420030031",07,M88633,"56.519256591796875"
"2019-07-02T14:50:04-039420030031",07,M88633,"50.67951965332031"
"2019-07-02T14:41:21-039420030031",07,M88633,"60.141178131103516"
"2019-07-04T15:15:12-142555148568",07,J83039,"89.47404098510742"
"2019-07-03T12:02:02-413401323030",07,K82050,"61.138092041015625"
"2019-07-03T11:48:56-413401323030",07,K82050,"59.64936447143555"
"2019-07-01T14:12:38-565385861102",07,J82022,"59.74717330932617"
"2019-07-04T17:56:19-108775574560",07,G81034,"61.133602142333984"
"2019-07-04T16:30:33-142705495042",07,F81740,"69.59092330932617"
"2019-07-03T11:45:59-057441627015",07,H82037,"65.38148880004883"
"2019-07-01T13:06:43-557518702103",07,K83048,"79.65252685546875"
"2019-07-05T11:59:34-919662165035",07,L82013,"91.70294189453125"
"2019-07-03T10:30:46-565845711107",07,J83049,"54.661678314208984"
"2019-07-05T15:09:33-562180389101",07,L84051,"63.18561553955078"
"2019-07-02T15:34:14-562284194106",07,L81027,"79.6496696472168"
"2019-07-03T16:07:16-565874230105",07,L83008,"66.39364624023438"
"2019-07-01T14:22:06-818964050012",07,H82615,"109.21713638305664"
"2019-07-04T11:55:57-559349229101",07,F81679,"79.29970932006836"
"2019-07-04T13:47:07-566305076104",07,F81651,"128.06140899658203"
"2019-07-02T17:46:00-565682555101",07,J83007,"73.8740463256836"
"2019-07-05T11:26:04-566496899102",07,M85069,"89.47404098510742"
"2019-07-02T10:48:57-555172582100",07,M85069,"59.64936447143555"
"2019-07-04T16:55:47-561311857106",07,J81019,"53.8867073059082"
"2019-07-04T09:34:31-234658304030",07,F81036,"91.7616081237793"
"2019-07-05T08:50:10-293532573038",07,J82074,"120.0813102722168"
"2019-07-02T10:03:56-210047361568",07,L84056,"51.9757080078125"
"2019-07-01T12:15:59-545577987039",07,L84039,"63.87440490722656"
"2019-07-03T17:44:45-818548783039",07,M88001,"60.08881759643555"
"2019-07-01T10:18:41-745207439043",07,K82615,"60.09943771362305"
"2019-07-03T14:36:54-404076803018",07,Y02639,"100.1678581237793"
"2019-07-04T14:39:13-691029553043",07,Y02322,"50.57938766479492"
"2019-07-05T13:01:49-558544371108",07,Y01794,"93.84158706665039"
"2019-07-02T09:43:29-565647822101",07,M89010,"59.74717330932617"
"2019-07-01T09:38:44-565647822101",07,M89010,"51.21186447143555"
"2019-07-01T13:47:10-566754081102",07,Y00155,"69.05340194702148"
"2019-07-02T12:22:36-714084465018",07,N81014,"66.48660278320312"
"2019-07-02T18:19:19-166725050032",07,Y00589,"59.01347732543945"
"2019-07-01T14:23:49-561676622106",07,Y05167,"80.89434432983398"
"2019-07-01T10:22:05-562904854102",07,P82007,"60.04487228393555"
"2019-07-04T15:25:38-312995552048",07,Y05349,"71.04844284057617"
"2019-07-05T16:50:52-412462654044",07,F81030,"79.62889862060547"
"2019-07-01T13:57:41-901392531033",07,L81039,"60.05219650268555"
"2019-07-02T13:11:12-205442653031",07,M88023,"50.88587188720703"
"2019-07-02T12:35:59-558160180102",07,H82014,"55.3433723449707"
"2019-05-23T13:58:49-132325350032",05,F81027,"59.717403411865234"
"2019-05-22T10:29:46-562428595108",05,E82042,"59.64936447143555"
"2019-05-21T18:30:21-455919117016",05,C86616,"210.14298629760742"
"2019-05-23T19:08:30-777251160043",05,E87008,"79.5324821472168"
"2019-05-24T16:17:43-562776712108",05,B86014,"65.0821647644043"
"2019-05-20T11:47:06-945874651033",05,C82031,"57.90147018432617"
"2019-05-20T09:12:05-067760214030",05,B87025,"51.21186447143555"
"2019-05-20T17:21:31-563671688106",05,B83052,"61.67877197265625"
"2019-05-21T13:34:38-561961031105",05,B86051,"79.5324821472168"
"2019-05-24T12:23:28-695626939034",05,B87002,"170.7061882019043"
"2019-05-23T15:19:43-393751254045",05,B86669,"50.03458786010742"
"2019-05-21T11:36:35-453618538038",05,B87028,"79.5324821472168"
"2019-05-23T09:40:27-899120291047",05,A81027,"129.43070602416992"
"2019-05-20T16:04:37-318097904045",05,A83610,"63.676841735839844"
"2019-05-21T17:37:01-565800086105",05,A83033,"66.3943099975586"
"2019-05-20T13:21:11-830184510030",05,A87005,"54.7349853515625"
"2019-05-20T13:16:47-830184510030",05,A87005,"50.94411087036133"
"2019-05-21T09:31:45-514324041037",05,C81015,"82.99205780029297"
"2019-05-23T13:30:08-556790937100",05,C81007,"79.5282096862793"
"2019-05-21T08:17:16-341880635030",05,A81036,"107.76655197143555"
"2019-05-24T17:00:29-560942519103",05,C81108,"69.69346237182617"
"2019-05-24T08:57:38-566260513106",05,C82001,"69.69346237182617"
"2019-05-24T12:26:28-283431957036",05,B82077,"69.58807373046875"
"2019-05-20T10:56:11-479530337043",05,E82040,"59.64936447143555"
"2019-05-21T10:59:25-676827814036",05,C86007,"77.38265991210938"
"2019-05-20T09:16:43-628915995037",05,C84024,"132.78728485107422"
"2019-05-22T13:56:57-460201949043",05,C88026,"89.79635238647461"
"2019-05-20T14:38:43-562087570105",05,E87681,"108.06077194213867"
"2019-05-22T15:05:32-558861743109",05,F81102,"70.09772109985352"
"2019-05-20T12:05:02-565746169100",05,E85124,"58.90229415893555"
"2019-05-23T12:47:57-557371660035",05,C84060,"89.29825973510742"
"2019-05-23T15:48:59-559616952106",05,H82033,"79.5324821472168"
"2019-05-21T16:24:31-235284283043",05,J81062,"59.88373947143555"
"2019-05-23T17:21:18-485086071043",05,E87753,"218.71430587768555"
"2019-05-22T17:08:40-561941913100",05,E85122,"89.47404098510742"
"2019-05-21T16:38:31-177161417569",05,C88031,"84.96105575561523"
"2019-05-21T15:15:01-557307961109",05,C82064,"50.03388595581055"
"2019-05-22T08:43:06-312814097035",05,E85108,"80.2528305053711"
"2019-05-21T07:52:07-595909215047",05,F81120,"119.31338119506836"
"2019-05-21T16:34:56-385074588042",05,E82006,"50.03388595581055"
"2019-05-24T11:54:39-566428565106",05,G81028,"99.48884201049805"
"2019-05-20T15:21:05-560920537109",05,J81028,"58.972591400146484"
"2019-05-20T10:47:14-559805851105",05,D83610,"59.64936447143555"
"2019-05-20T10:36:01-559805851105",05,D83610,"59.64936447143555"
"2019-05-20T12:53:10-375576863019",05,E81073,"99.5337028503418"
"2019-05-23T16:33:50-137287442016",05,D82005,"59.64936447143555"
"2019-05-23T15:18:40-137287442016",05,D82005,"92.3636589050293"
"2019-05-24T15:19:40-918185219048",05,J81073,"53.53290939331055"
"2019-07-04T10:50:35-557425635103",07,C81110,"54.661678314208984"
"2019-07-01T17:36:00-959156834043",07,A83618,"63.21541213989258"
"2019-07-04T13:58:56-427380977046",07,A84016,"74.44182205200195"
"2019-07-05T11:48:34-032762000035",07,A81067,"88.7942008972168"
"2019-07-04T10:50:09-336687115566",07,A83046,"62.413848876953125"
"2019-06-18T12:26:52-566156739108",06,B81088,"59.64936447143555"
"2019-06-19T12:09:26-603117909037",06,B81070,"82.99205780029297"
"2019-06-19T10:06:05-260068522044",06,A83627,"69.59092330932617"
"2019-06-18T14:19:23-211749219047",06,A83014,"59.64936447143555"
"2019-06-17T12:03:36-054993854048",06,A84016,"79.8327751159668"
"2019-06-18T11:58:06-437592577039",06,A81034,"59.10294723510742"
"2019-06-20T15:03:32-561958835101",06,Y00758,"55.24082946777344"
"2019-06-17T16:12:35-278413884034",06,B83014,"64.11882400512695"
"2019-06-19T15:24:35-848851881039",06,C81071,"66.39364624023438"
"2019-06-19T11:13:20-878591173033",06,B81047,"99.41559982299805"
"2019-06-21T15:17:38-996452805038",06,C84046,"69.59092330932617"
"2019-06-17T09:06:03-996452805038",06,C84046,"99.41559982299805"
"2019-06-18T08:56:15-564021700105",06,C88072,"80.3601188659668"
"2019-06-18T11:08:46-623978838034",06,A81036,"53.88571548461914"
"2019-06-21T10:35:56-458522473032",06,B81032,"59.1042594909668"
"2019-06-18T13:15:31-183456998040",06,A83022,"59.64936447143555"
"2019-06-18T08:59:59-555634467101",06,F81104,"75.5334587097168"
"2019-06-19T16:40:00-411799677033",06,C81051,"59.64936447143555"
"2019-06-20T10:23:04-560500173100",06,F81119,"112.07384490966797"
"2019-06-17T11:04:16-565072778106",06,B86043,"59.20991134643555"
"2019-06-20T18:06:17-969194106049",06,B83067,"58.43125534057617"
"2019-05-24T09:43:07-224146868563",05,C83045,"91.7616081237793"
"2019-05-20T15:23:31-850704558566",05,D81044,"59.64936447143555"
"2019-05-22T10:26:33-562802987106",05,E85116,"79.2541618347168"
"2019-05-20T13:39:03-561326061106",05,C84683,"51.77012634277344"
"2019-05-20T12:09:56-563761588106",05,D82011,"89.97941207885742"
"2019-05-24T17:09:43-562892448102",05,G81042,"52.220428466796875"
"2019-05-24T12:01:52-867764342038",05,E85069,"59.64936447143555"
"2019-06-26T10:41:07-559300652102",06,M85063,"79.5324821472168"
"2019-06-25T14:34:43-265171601049",06,M85063,"78.79473876953125"
"2019-06-28T12:37:47-832030816017",06,B87009,"59.64936447143555"
