RequestorODS,month,"requestor_supplier","registration_count","retry_count","retry_rate"
K81080,07,EMIS,58,11,"0.1896551724137931"
K81080,08,EMIS,52,6,"0.11538461538461539"
K81081,04,EMIS,15,3,"0.2"
K81081,05,EMIS,15,1,"0.06666666666666667"
K81081,06,EMIS,14,6,"0.42857142857142855"
K81081,07,EMIS,19,4,"0.21052631578947367"
K81081,08,EMIS,26,5,"0.19230769230769232"
K81082,04,EMIS,37,10,"0.2702702702702703"
K81082,05,EMIS,73,19,"0.2602739726027397"
K81082,06,EMIS,24,11,"0.4583333333333333"
K81082,07,EMIS,83,18,"0.21686746987951808"
K81082,08,EMIS,67,18,"0.26865671641791045"
K81084,04,INPS,73,17,"0.2328767123287671"
K81084,05,INPS,67,13,"0.19402985074626866"
K81084,06,INPS,67,17,"0.2537313432835821"
K81084,07,INPS,70,9,"0.12857142857142856"
K81084,08,INPS,80,23,"0.2875"
K81085,04,EMIS,30,4,"0.13333333333333333"
K81085,05,EMIS,27,5,"0.18518518518518517"
K81085,06,EMIS,25,10,"0.4"
K81085,07,EMIS,23,6,"0.2608695652173913"
K81085,08,EMIS,39,7,"0.1794871794871795"
K81086,04,EMIS,40,16,"0.4"
K81086,05,EMIS,56,14,"0.25"
K81086,06,EMIS,45,9,"0.2"
K81086,07,EMIS,41,11,"0.2682926829268293"
K81086,08,EMIS,25,5,"0.2"
K81087,04,EMIS,28,9,"0.32142857142857145"
K81087,05,EMIS,37,14,"0.3783783783783784"
K81087,06,EMIS,42,8,"0.19047619047619047"
K81087,07,EMIS,64,11,"0.171875"
K81087,08,EMIS,35,3,"0.08571428571428572"
K81092,04,EMIS,152,23,"0.1513157894736842"
K81092,05,EMIS,132,22,"0.16666666666666666"
K81092,06,EMIS,145,17,"0.11724137931034483"
K81092,07,EMIS,118,22,"0.1864406779661017"
K81092,08,EMIS,157,19,"0.12101910828025478"
K81094,04,EMIS,40,17,"0.425"
K81094,05,EMIS,24,10,"0.4166666666666667"
K81094,06,EMIS,23,5,"0.21739130434782608"
K81094,07,EMIS,52,16,"0.3076923076923077"
K81094,08,EMIS,35,5,"0.14285714285714285"
K81097,04,EMIS,25,5,"0.2"
K81097,05,EMIS,13,7,"0.5384615384615384"
K81097,06,EMIS,22,10,"0.45454545454545453"
K81097,07,EMIS,43,8,"0.18604651162790697"
K81097,08,EMIS,26,4,"0.15384615384615385"
K81102,08,INPS,7,1,"0.14285714285714285"
K81103,04,EMIS,35,3,"0.08571428571428572"
K81103,05,EMIS,58,16,"0.27586206896551724"
K81103,06,EMIS,51,5,"0.09803921568627451"
K81103,07,EMIS,70,20,"0.2857142857142857"
K81103,08,EMIS,73,9,"0.1232876712328767"
K81605,04,EMIS,219,56,"0.2557077625570776"
K81605,05,EMIS,277,54,"0.19494584837545126"
K81605,06,EMIS,259,47,"0.18146718146718147"
K81605,07,EMIS,522,66,"0.12643678160919541"
K81605,08,EMIS,642,142,"0.22118380062305296"
K81608,04,EMIS,45,12,"0.26666666666666666"
K81608,05,EMIS,23,7,"0.30434782608695654"
K81608,06,EMIS,26,10,"0.38461538461538464"
K81608,07,EMIS,31,11,"0.3548387096774194"
K81608,08,EMIS,33,13,"0.3939393939393939"
K81610,04,EMIS,122,23,"0.1885245901639344"
K81610,05,EMIS,141,34,"0.24113475177304963"
K81610,06,EMIS,111,21,"0.1891891891891892"
K81610,07,EMIS,114,29,"0.2543859649122807"
K81610,08,EMIS,117,28,"0.23931623931623933"
K81613,04,EMIS,51,15,"0.29411764705882354"
K81613,05,EMIS,61,14,"0.22950819672131148"
K81613,06,EMIS,52,12,"0.23076923076923078"
K81613,07,EMIS,53,23,"0.4339622641509434"
K81613,08,EMIS,34,8,"0.23529411764705882"
K81622,04,EMIS,12,1,"0.08333333333333333"
K81622,05,EMIS,17,5,"0.29411764705882354"
K81622,06,EMIS,27,3,"0.1111111111111111"
K81622,07,EMIS,35,9,"0.2571428571428571"
K81622,08,EMIS,20,7,"0.35"
K81630,04,EMIS,131,25,"0.19083969465648856"
K81630,05,EMIS,116,20,"0.1724137931034483"
K81630,06,EMIS,110,32,"0.2909090909090909"
K81630,07,EMIS,114,21,"0.18421052631578946"
K81630,08,EMIS,275,37,"0.13454545454545455"
K81638,04,EMIS,20,5,"0.25"
K81638,05,EMIS,47,8,"0.1702127659574468"
K81638,06,EMIS,25,5,"0.2"
K81638,07,EMIS,26,11,"0.4230769230769231"
K81638,08,EMIS,19,7,"0.3684210526315789"
K81640,04,EMIS,37,13,"0.35135135135135137"
K81640,05,EMIS,80,20,"0.25"
K81640,06,EMIS,63,24,"0.38095238095238093"
K81640,07,EMIS,81,29,"0.35802469135802467"
K81640,08,EMIS,85,35,"0.4117647058823529"
K81644,04,EMIS,71,19,"0.2676056338028169"
K81644,05,EMIS,88,19,"0.2159090909090909"
K81644,06,EMIS,65,17,"0.26153846153846155"
K81644,07,EMIS,73,24,"0.3287671232876712"
K81644,08,EMIS,87,23,"0.26436781609195403"
K81645,04,EMIS,123,14,"0.11382113821138211"
K81645,05,EMIS,127,16,"0.12598425196850394"
K81645,06,EMIS,92,19,"0.20652173913043478"
K81645,07,EMIS,82,18,"0.21951219512195122"
K81645,08,EMIS,130,28,"0.2153846153846154"
K81647,04,TPP,5,0,0
K81647,05,TPP,5,0,0
K81647,06,TPP,2,0,0
K81651,04,EMIS,90,27,"0.3"
K81651,05,EMIS,91,28,"0.3076923076923077"
K81651,06,EMIS,68,23,"0.3382352941176471"
K81651,07,EMIS,94,38,"0.40425531914893614"
K81651,08,EMIS,82,21,"0.25609756097560976"
K81655,04,EMIS,40,9,"0.225"
K81655,05,EMIS,53,10,"0.18867924528301888"
K81655,06,EMIS,41,7,"0.17073170731707318"
K81655,07,EMIS,49,13,"0.2653061224489796"
K81655,08,EMIS,72,15,"0.20833333333333334"
K81656,04,EMIS,18,4,"0.2222222222222222"
K81656,05,EMIS,27,3,"0.1111111111111111"
K81656,06,EMIS,39,7,"0.1794871794871795"
K81656,07,EMIS,54,9,"0.16666666666666666"
K81656,08,EMIS,34,9,"0.2647058823529412"
K81657,04,EMIS,94,14,"0.14893617021276595"
K81657,05,EMIS,76,19,"0.25"
K81657,06,EMIS,72,10,"0.1388888888888889"
K81657,07,EMIS,74,24,"0.32432432432432434"
K81657,08,EMIS,63,25,"0.3968253968253968"
K82001,04,EMIS,68,16,"0.23529411764705882"
K82001,05,EMIS,71,17,"0.23943661971830985"
K82001,06,EMIS,60,17,"0.2833333333333333"
K82001,07,EMIS,67,12,"0.1791044776119403"
K82001,08,EMIS,58,17,"0.29310344827586204"
K82003,04,TPP,136,0,0
K82003,05,TPP,117,0,0
K82003,06,TPP,127,0,0
K82003,07,TPP,116,1,"0.008620689655172414"
K82003,08,TPP,117,1,"0.008547008547008548"
K82004,04,EMIS,70,8,"0.11428571428571428"
K82004,05,EMIS,66,8,"0.12121212121212122"
K82004,06,EMIS,86,11,"0.12790697674418605"
K82004,07,EMIS,96,16,"0.16666666666666666"
K82004,08,EMIS,106,16,"0.1509433962264151"
K82006,04,EMIS,71,14,"0.19718309859154928"
K82006,05,EMIS,103,38,"0.36893203883495146"
K82006,06,EMIS,91,52,"0.5714285714285714"
K82006,07,EMIS,78,24,"0.3076923076923077"
K82006,08,EMIS,63,16,"0.25396825396825395"
K82007,04,EMIS,153,31,"0.20261437908496732"
K82007,05,EMIS,143,33,"0.23076923076923078"
K82007,06,EMIS,160,26,"0.1625"
K82007,07,EMIS,177,29,"0.1638418079096045"
K82007,08,EMIS,163,29,"0.17791411042944785"
K82008,04,EMIS,54,18,"0.3333333333333333"
K82008,05,EMIS,67,26,"0.3880597014925373"
K82008,06,EMIS,83,11,"0.13253012048192772"
K82008,07,EMIS,61,8,"0.13114754098360656"
K82008,08,EMIS,51,12,"0.23529411764705882"
K82009,04,TPP,79,0,0
K82009,05,TPP,101,0,0
K82009,06,TPP,117,0,0
K82009,07,TPP,80,0,0
K82009,08,TPP,83,0,0
K82010,04,EMIS,68,8,"0.11764705882352941"
K82010,05,EMIS,74,10,"0.13513513513513514"
K82010,06,EMIS,72,8,"0.1111111111111111"
K82010,07,EMIS,100,18,"0.18"
K82010,08,EMIS,70,12,"0.17142857142857143"
K82011,04,EMIS,59,12,"0.2033898305084746"
K82011,05,EMIS,54,10,"0.18518518518518517"
K82011,06,EMIS,44,10,"0.22727272727272727"
K82011,07,EMIS,54,13,"0.24074074074074073"
K82011,08,EMIS,47,10,"0.2127659574468085"
K82012,04,EMIS,56,12,"0.21428571428571427"
K82012,05,EMIS,26,4,"0.15384615384615385"
K82012,06,EMIS,39,7,"0.1794871794871795"
K82012,07,EMIS,55,6,"0.10909090909090909"
K82012,08,EMIS,37,8,"0.21621621621621623"
K82013,04,TPP,101,0,0
K82013,05,TPP,148,0,0
K82013,06,TPP,38,0,0
K82013,07,TPP,15,0,0
K82013,08,TPP,30,0,0
K82014,04,EMIS,49,10,"0.20408163265306123"
K82014,05,EMIS,31,5,"0.16129032258064516"
K82014,06,EMIS,39,10,"0.2564102564102564"
K82014,07,EMIS,45,7,"0.15555555555555556"
K82014,08,EMIS,53,10,"0.18867924528301888"
K82015,04,TPP,50,0,0
K82015,05,TPP,70,0,0
K82015,06,TPP,107,0,0
K82015,07,TPP,87,0,0
K82015,08,TPP,110,0,0
K82016,04,TPP,145,0,0
K82016,05,TPP,155,0,0
K82016,06,TPP,133,0,0
K82016,07,TPP,178,0,0
K82016,08,TPP,162,0,0
K82017,04,EMIS,107,21,"0.19626168224299065"
K82017,05,EMIS,102,24,"0.23529411764705882"
K82017,06,EMIS,75,29,"0.38666666666666666"
K82017,07,EMIS,100,31,"0.31"
K82017,08,EMIS,89,17,"0.19101123595505617"
K82018,04,EMIS,122,27,"0.22131147540983606"
K82018,05,EMIS,136,38,"0.27941176470588236"
K82018,06,EMIS,100,24,"0.24"
K82018,07,EMIS,131,38,"0.2900763358778626"
K82018,08,EMIS,117,26,"0.2222222222222222"
K82019,04,EMIS,113,21,"0.18584070796460178"
K82019,05,EMIS,116,33,"0.28448275862068967"
K82019,06,EMIS,101,25,"0.24752475247524752"
K82019,07,EMIS,139,40,"0.28776978417266186"
K82019,08,EMIS,107,26,"0.24299065420560748"
K82020,04,EMIS,60,8,"0.13333333333333333"
K82020,05,EMIS,46,14,"0.30434782608695654"
K82020,06,EMIS,40,9,"0.225"
K82020,07,EMIS,33,8,"0.24242424242424243"
K82020,08,EMIS,58,10,"0.1724137931034483"
K82021,04,EMIS,94,16,"0.1702127659574468"
K82021,05,EMIS,73,9,"0.1232876712328767"
K82021,06,EMIS,71,8,"0.11267605633802817"
K82021,07,EMIS,111,8,"0.07207207207207207"
K82021,08,EMIS,150,14,"0.09333333333333334"
K82022,04,EMIS,54,13,"0.24074074074074073"
K82022,05,EMIS,66,18,"0.2727272727272727"
K82022,06,EMIS,45,17,"0.37777777777777777"
K82022,07,EMIS,56,13,"0.23214285714285715"
K82022,08,EMIS,64,18,"0.28125"
K82023,04,EMIS,134,24,"0.1791044776119403"
K82023,05,EMIS,145,33,"0.22758620689655173"
K82023,06,EMIS,121,21,"0.17355371900826447"
K82023,07,EMIS,150,20,"0.13333333333333333"
K82023,08,EMIS,163,42,"0.25766871165644173"
K82024,04,EMIS,69,22,"0.3188405797101449"
K82024,05,EMIS,53,14,"0.2641509433962264"
K82024,06,EMIS,47,18,"0.3829787234042553"
K82024,07,EMIS,60,7,"0.11666666666666667"
K82024,08,EMIS,59,15,"0.2542372881355932"
K82025,04,TPP,79,0,0
K82025,05,TPP,69,0,0
K82025,06,TPP,63,0,0
K82025,07,TPP,92,0,0
K82025,08,TPP,91,0,0
K82026,04,TPP,121,0,0
K82026,05,TPP,122,0,0
K82026,06,TPP,157,0,0
K82026,07,TPP,169,0,0
K82026,08,TPP,170,0,0
K82027,04,TPP,55,0,0
K82027,05,TPP,79,0,0
K82027,06,TPP,49,0,0
K82027,07,TPP,62,1,"0.016129032258064516"
K82027,08,TPP,42,0,0
K82028,04,EMIS,77,17,"0.22077922077922077"
K82028,05,EMIS,51,6,"0.11764705882352941"
K82028,06,EMIS,50,5,"0.1"
K82028,07,EMIS,80,7,"0.0875"
K82028,08,EMIS,76,10,"0.13157894736842105"
K82029,04,EMIS,51,18,"0.35294117647058826"
K82029,05,EMIS,73,22,"0.3013698630136986"
K82029,06,EMIS,56,22,"0.39285714285714285"
K82029,07,EMIS,66,20,"0.30303030303030304"
K82029,08,EMIS,74,18,"0.24324324324324326"
K82030,04,EMIS,66,23,"0.3484848484848485"
K82030,05,EMIS,49,12,"0.24489795918367346"
K82030,06,EMIS,40,12,"0.3"
K82030,07,EMIS,36,11,"0.3055555555555556"
K82030,08,EMIS,119,22,"0.18487394957983194"
K82031,04,EMIS,54,27,"0.5"
K82031,05,EMIS,39,9,"0.23076923076923078"
K82031,06,EMIS,46,5,"0.10869565217391304"
K82031,07,EMIS,64,10,"0.15625"
K82031,08,EMIS,40,6,"0.15"
K82032,04,TPP,100,0,0
K82032,05,TPP,146,0,0
K82032,06,TPP,74,0,0
K82032,07,TPP,115,1,"0.008695652173913044"
K82032,08,TPP,98,0,0
K82033,04,EMIS,92,31,"0.33695652173913043"
K82033,05,EMIS,109,30,"0.27522935779816515"
K82033,06,EMIS,81,18,"0.2222222222222222"
K82033,07,EMIS,100,35,"0.35"
K82033,08,EMIS,136,38,"0.27941176470588236"
K82035,04,EMIS,28,8,"0.2857142857142857"
K82035,05,EMIS,43,2,"0.046511627906976744"
K82035,06,EMIS,25,3,"0.12"
K82035,07,EMIS,32,5,"0.15625"
K82035,08,EMIS,26,2,"0.07692307692307693"
K82036,04,EMIS,46,8,"0.17391304347826086"
K82036,05,EMIS,37,15,"0.40540540540540543"
K82036,06,EMIS,44,10,"0.22727272727272727"
K82036,07,EMIS,65,18,"0.27692307692307694"
K82036,08,EMIS,52,12,"0.23076923076923078"
K82037,04,TPP,75,0,0
K82037,05,TPP,64,0,0
K82037,06,TPP,69,1,"0.014492753623188406"
K82037,07,TPP,80,0,0
K82037,08,TPP,48,0,0
K82038,04,EMIS,133,31,"0.23308270676691728"
K82038,05,EMIS,130,36,"0.27692307692307694"
K82038,06,EMIS,150,38,"0.25333333333333335"
K82038,07,EMIS,159,42,"0.2641509433962264"
K82038,08,EMIS,141,24,"0.1702127659574468"
K82039,04,TPP,137,0,0
K82039,05,TPP,171,1,"0.005847953216374269"
K82039,06,TPP,187,0,0
K82039,07,TPP,253,6,"0.023715415019762844"
K82039,08,TPP,231,1,"0.004329004329004329"
K82040,04,EMIS,83,26,"0.3132530120481928"
K82040,05,EMIS,120,42,"0.35"
K82040,06,EMIS,141,35,"0.24822695035460993"
K82040,07,EMIS,133,53,"0.39849624060150374"
K82040,08,EMIS,147,42,"0.2857142857142857"
K82042,04,EMIS,24,2,"0.08333333333333333"
K82042,05,EMIS,41,11,"0.2682926829268293"
K82042,06,EMIS,18,5,"0.2777777777777778"
K82042,07,EMIS,21,6,"0.2857142857142857"
K82042,08,EMIS,34,7,"0.20588235294117646"
K82043,04,EMIS,91,11,"0.12087912087912088"
K82043,05,EMIS,44,6,"0.13636363636363635"
K82043,06,EMIS,56,8,"0.14285714285714285"
K82043,07,EMIS,62,8,"0.12903225806451613"
K82043,08,EMIS,79,10,"0.12658227848101267"
K82044,04,EMIS,90,23,"0.25555555555555554"
K82044,05,EMIS,74,21,"0.28378378378378377"
K82044,06,EMIS,94,29,"0.30851063829787234"
K82044,07,EMIS,136,30,"0.22058823529411764"
K82044,08,EMIS,45,13,"0.28888888888888886"
K82045,04,EMIS,54,6,"0.1111111111111111"
K82045,05,EMIS,30,5,"0.16666666666666666"
K82045,06,EMIS,54,13,"0.24074074074074073"
K82045,07,EMIS,58,14,"0.2413793103448276"
K82045,08,EMIS,37,11,"0.2972972972972973"
K82046,04,EMIS,123,31,"0.25203252032520324"
K82046,05,EMIS,125,26,"0.208"
K82046,06,EMIS,106,25,"0.2358490566037736"
K82046,07,EMIS,134,34,"0.2537313432835821"
K82046,08,EMIS,139,26,"0.18705035971223022"
K82047,04,EMIS,115,25,"0.21739130434782608"
K82047,05,EMIS,203,77,"0.3793103448275862"
K82047,06,EMIS,221,101,"0.45701357466063347"
K82047,07,EMIS,258,122,"0.4728682170542636"
K82047,08,EMIS,210,46,"0.21904761904761905"
K82048,04,EMIS,41,10,"0.24390243902439024"
K82048,05,EMIS,32,6,"0.1875"
K82048,06,EMIS,42,10,"0.23809523809523808"
K82048,07,EMIS,58,12,"0.20689655172413793"
K82048,08,EMIS,43,11,"0.2558139534883721"
K82049,04,EMIS,55,0,0
K82049,05,EMIS,47,10,"0.2127659574468085"
K82049,06,EMIS,81,15,"0.18518518518518517"
K82049,07,EMIS,94,22,"0.23404255319148937"
K82049,08,EMIS,88,25,"0.2840909090909091"
K82050,04,TPP,58,0,0
K82050,05,TPP,100,0,0
K82050,06,TPP,138,0,0
K82050,07,TPP,136,0,0
K82050,08,TPP,160,0,0
K82051,04,EMIS,62,16,"0.25806451612903225"
K82051,05,EMIS,57,8,"0.14035087719298245"
K82051,06,EMIS,42,6,"0.14285714285714285"
K82051,07,EMIS,68,15,"0.22058823529411764"
K82051,08,EMIS,90,24,"0.26666666666666666"
K82053,04,EMIS,124,33,"0.2661290322580645"
K82053,05,EMIS,93,32,"0.34408602150537637"
K82053,06,EMIS,84,23,"0.27380952380952384"
K82053,07,EMIS,111,33,"0.2972972972972973"
K82053,08,EMIS,68,15,"0.22058823529411764"
K82054,04,TPP,76,1,"0.013157894736842105"
K82054,05,TPP,77,0,0
K82054,06,TPP,102,0,0
K82054,07,TPP,61,1,"0.01639344262295082"
K82054,08,TPP,94,0,0
K82055,04,EMIS,65,21,"0.3230769230769231"
K82055,05,EMIS,76,20,"0.2631578947368421"
K82055,06,EMIS,71,14,"0.19718309859154928"
K82055,07,EMIS,93,18,"0.1935483870967742"
K82055,08,EMIS,99,19,"0.1919191919191919"
K82057,04,TPP,42,0,0
K82057,05,TPP,43,0,0
K82057,06,TPP,43,0,0
K82057,07,TPP,69,0,0
K82057,08,TPP,53,0,0
K82058,04,EMIS,40,6,"0.15"
K82058,05,EMIS,33,6,"0.18181818181818182"
K82058,06,EMIS,34,5,"0.14705882352941177"
K82058,07,EMIS,50,11,"0.22"
K82058,08,EMIS,43,8,"0.18604651162790697"
K82059,04,TPP,43,0,0
K82059,05,TPP,62,0,0
K82059,06,TPP,543,0,0
K82059,07,TPP,278,0,0
K82059,08,TPP,339,0,0
K82060,04,TPP,23,0,0
K82060,05,TPP,35,0,0
K82060,06,TPP,48,0,0
K82060,07,TPP,34,0,0
K82060,08,TPP,38,0,0
K82061,04,EMIS,21,5,"0.23809523809523808"
K82061,05,EMIS,32,6,"0.1875"
K82061,06,EMIS,66,22,"0.3333333333333333"
K82061,07,EMIS,51,8,"0.1568627450980392"
K82061,08,EMIS,39,5,"0.1282051282051282"
K82062,04,TPP,1,0,0
K82062,05,TPP,8,0,0
K82062,06,TPP,5,0,0
K82062,07,TPP,1,0,0
K82062,08,TPP,1,0,0
K82064,04,TPP,105,0,0
K82064,05,TPP,113,1,"0.008849557522123894"
K82064,06,TPP,104,1,"0.009615384615384616"
K82064,07,TPP,86,1,"0.011627906976744186"
K82064,08,TPP,123,0,0
K82065,04,TPP,178,0,0
K82065,05,TPP,198,4,"0.020202020202020204"
K82065,06,TPP,255,2,"0.00784313725490196"
K82065,07,TPP,207,0,0
K82065,08,TPP,269,3,"0.011152416356877323"
K82066,04,EMIS,69,18,"0.2608695652173913"
K82066,05,EMIS,60,27,"0.45"
K82066,06,EMIS,76,16,"0.21052631578947367"
K82066,07,EMIS,85,19,"0.2235294117647059"
K82066,08,EMIS,99,22,"0.2222222222222222"
K82067,04,TPP,132,0,0
K82067,05,TPP,166,0,0
K82067,06,TPP,117,0,0
K82067,07,TPP,196,0,0
K82067,08,TPP,205,0,0
K82068,04,EMIS,32,5,"0.15625"
K82068,05,EMIS,22,5,"0.22727272727272727"
K82068,06,EMIS,30,4,"0.13333333333333333"
K82068,07,EMIS,35,4,"0.11428571428571428"
K82068,08,EMIS,28,7,"0.25"
K82070,04,EMIS,28,2,"0.07142857142857142"
K82070,05,EMIS,37,6,"0.16216216216216217"
K82070,06,EMIS,28,6,"0.21428571428571427"
K82070,07,EMIS,33,9,"0.2727272727272727"
K82070,08,EMIS,30,5,"0.16666666666666666"
K82073,04,EMIS,200,52,"0.26"
K82073,05,EMIS,249,53,"0.21285140562248997"
K82073,06,EMIS,160,38,"0.2375"
K82073,07,EMIS,256,47,"0.18359375"
K82073,08,EMIS,209,28,"0.1339712918660287"
K82074,04,TPP,24,0,0
K82074,05,TPP,23,0,0
K82074,06,TPP,35,0,0
K82074,07,TPP,33,1,"0.030303030303030304"
K82074,08,TPP,18,0,0
K82076,04,TPP,72,1,"0.013888888888888888"
K82076,05,TPP,76,0,0
K82076,06,TPP,99,1,"0.010101010101010102"
K82076,07,TPP,65,0,0
K82076,08,TPP,98,0,0
K82078,04,EMIS,59,15,"0.2542372881355932"
K82078,05,EMIS,50,12,"0.24"
K82078,06,EMIS,49,15,"0.30612244897959184"
K82078,07,EMIS,65,12,"0.18461538461538463"
K82078,08,EMIS,62,17,"0.27419354838709675"
K82079,04,EMIS,49,8,"0.16326530612244897"
K82079,05,EMIS,48,5,"0.10416666666666667"
K82079,06,EMIS,54,8,"0.14814814814814814"
K82079,07,EMIS,51,8,"0.1568627450980392"
K82079,08,EMIS,65,6,"0.09230769230769231"
K82603,04,EMIS,90,29,"0.32222222222222224"
K82603,05,EMIS,75,22,"0.29333333333333333"
K82603,06,EMIS,99,18,"0.18181818181818182"
K82603,07,EMIS,93,20,"0.21505376344086022"
K82603,08,EMIS,87,31,"0.3563218390804598"
K82610,04,TPP,104,0,0
K82610,05,TPP,92,0,0
K82610,06,TPP,77,0,0
K82610,07,TPP,133,1,"0.007518796992481203"
K82610,08,TPP,93,1,"0.010752688172043012"
K82615,04,TPP,93,0,0
K82615,05,TPP,123,0,0
K82615,06,TPP,58,0,0
K82615,07,TPP,151,0,0
K82615,08,TPP,122,0,0
K82617,04,TPP,14,0,0
K82617,05,TPP,23,0,0
K82617,06,TPP,18,0,0
K82617,07,TPP,83,0,0
K82617,08,TPP,52,0,0
K82618,04,EMIS,24,0,0
K82618,05,EMIS,19,2,"0.10526315789473684"
K82618,06,EMIS,21,7,"0.3333333333333333"
K82618,07,EMIS,28,4,"0.14285714285714285"
K82618,08,EMIS,31,9,"0.2903225806451613"
K82621,04,EMIS,55,17,"0.3090909090909091"
K82621,05,EMIS,24,4,"0.16666666666666666"
K82621,06,EMIS,38,8,"0.21052631578947367"
K82621,07,EMIS,57,4,"0.07017543859649122"
K82621,08,EMIS,27,12,"0.4444444444444444"
K82631,04,TPP,67,0,0
K82631,05,TPP,54,0,0
K82631,06,TPP,72,0,0
K82631,07,TPP,74,0,0
K82631,08,TPP,71,0,0
K82633,04,TPP,83,0,0
K82633,05,TPP,136,0,0
K82633,06,TPP,126,0,0
K82633,07,TPP,129,0,0
K82633,08,TPP,132,0,0
K83002,04,TPP,229,0,0
K83002,05,TPP,206,0,0
K83002,06,TPP,196,0,0
K83002,07,TPP,224,0,0
K83002,08,TPP,292,0,0
K83003,04,TPP,49,0,0
K83003,05,TPP,50,0,0
K83003,06,TPP,73,0,0
K83003,07,TPP,74,0,0
K83003,08,TPP,70,0,0
K83005,04,EMIS,81,14,"0.1728395061728395"
K83005,05,EMIS,71,17,"0.23943661971830985"
K83005,06,EMIS,93,20,"0.21505376344086022"
K83005,07,EMIS,98,21,"0.21428571428571427"
K83005,08,EMIS,95,16,"0.16842105263157894"
K83006,04,TPP,74,0,0
K83006,05,TPP,75,0,0
K83006,06,TPP,52,0,0
K83006,07,TPP,52,0,0
K83006,08,TPP,63,0,0
K83007,04,EMIS,77,16,"0.2077922077922078"
K83007,05,EMIS,60,10,"0.16666666666666666"
K83007,06,EMIS,69,17,"0.2463768115942029"
K83007,07,EMIS,60,16,"0.26666666666666666"
K83007,08,EMIS,66,9,"0.13636363636363635"
K83008,04,TPP,56,0,0
K83008,05,TPP,28,0,0
K83008,06,TPP,60,0,0
K83008,07,TPP,58,0,0
K83008,08,TPP,60,0,0
K83009,04,TPP,76,0,0
K83009,05,TPP,85,0,0
K83009,06,TPP,64,0,0
K83009,07,TPP,85,0,0
K83009,08,TPP,76,0,0
K83010,04,TPP,154,0,0
K83010,05,TPP,155,0,0
K83010,06,TPP,138,0,0
K83010,07,TPP,121,0,0
K83010,08,TPP,143,0,0
K83011,04,EMIS,58,16,"0.27586206896551724"
K83011,05,EMIS,29,7,"0.2413793103448276"
K83011,06,EMIS,47,15,"0.3191489361702128"
K83011,07,EMIS,52,12,"0.23076923076923078"
K83011,08,EMIS,57,8,"0.14035087719298245"
K83012,04,TPP,80,0,0
K83012,05,TPP,52,1,"0.019230769230769232"
K83012,06,TPP,52,0,0
K83012,07,TPP,86,0,0
K83012,08,TPP,63,0,0
K83013,04,TPP,85,0,0
K83013,05,TPP,75,0,0
K83013,06,TPP,83,0,0
K83013,07,TPP,79,1,"0.012658227848101266"
K83013,08,TPP,75,0,0
K83014,04,TPP,97,0,0
K83014,05,TPP,132,0,0
K83014,06,TPP,150,0,0
K83014,07,TPP,152,1,"0.006578947368421052"
K83014,08,TPP,172,0,0
K83015,04,TPP,57,0,0
K83015,05,TPP,43,0,0
K83015,06,TPP,67,0,0
K83015,07,TPP,53,0,0
K83015,08,TPP,73,0,0
K83017,04,TPP,52,0,0
K83017,05,TPP,46,0,0
K83017,06,TPP,69,0,0
K83017,07,TPP,75,0,0
K83017,08,TPP,92,0,0
K83018,04,EMIS,106,17,"0.16037735849056603"
K83018,05,EMIS,84,7,"0.08333333333333333"
K83018,06,EMIS,110,26,"0.23636363636363636"
K83018,07,EMIS,73,15,"0.2054794520547945"
K83018,08,EMIS,83,17,"0.20481927710843373"
K83019,04,TPP,36,0,0
K83019,05,TPP,53,0,0
K83019,06,TPP,41,0,0
K83019,07,TPP,31,0,0
K83019,08,TPP,25,0,0
K83020,04,TPP,25,0,0
K83020,05,TPP,36,1,"0.027777777777777776"
K83020,06,TPP,13,0,0
K83020,07,TPP,22,0,0
K83020,08,TPP,20,0,0
K83021,04,TPP,141,0,0
K83021,05,TPP,101,0,0
K83021,06,TPP,101,0,0
K83021,07,TPP,134,1,"0.007462686567164179"
K83021,08,TPP,118,0,0
K83022,04,EMIS,88,14,"0.1590909090909091"
K83022,05,EMIS,74,13,"0.17567567567567569"
K83022,06,EMIS,101,15,"0.1485148514851485"
K83022,07,EMIS,113,25,"0.22123893805309736"
K83022,08,EMIS,107,18,"0.16822429906542055"
K83023,04,TPP,39,0,0
K83023,05,TPP,53,0,0
K83023,06,TPP,37,0,0
K83023,07,TPP,73,0,0
K83023,08,TPP,210,0,0
K83024,04,TPP,67,0,0
K83024,05,TPP,60,0,0
K83024,06,TPP,50,0,0
K83024,07,TPP,41,0,0
K83024,08,TPP,55,0,0
K83025,04,TPP,131,0,0
K83025,05,TPP,102,0,0
K83025,06,TPP,146,1,"0.00684931506849315"
K83025,07,TPP,122,0,0
K83025,08,TPP,83,0,0
K83026,04,TPP,154,0,0
K83026,05,TPP,123,0,0
K83026,06,TPP,153,0,0
K83026,07,TPP,157,0,0
K83026,08,TPP,128,0,0
K83027,04,TPP,67,0,0
K83027,05,TPP,66,0,0
K83027,06,TPP,60,0,0
K83027,07,TPP,59,0,0
K83027,08,TPP,58,0,0
K83028,04,EMIS,52,18,"0.34615384615384615"
K83028,05,EMIS,103,17,"0.1650485436893204"
K83028,06,EMIS,108,21,"0.19444444444444445"
K83028,07,EMIS,85,18,"0.21176470588235294"
K83028,08,EMIS,65,22,"0.3384615384615385"
